Designator,Mid X,Mid Y,Rotation,Layer
SW21,172.8225,-128.03625,0.0,top
SW22,210.9225,-128.03625,0.0,top
SW23,163.2975,-108.98625,0.0,top
SW24,220.4475,-108.98625,0.0,top
SW25,158.535,-89.93625,0.0,top
SW26,215.685,-89.93625,0.0,top
SW27,149.01,-70.88625,0.0,top
SW28,206.16,-70.88625,0.0,top
SW29,225.21,-70.88625,0.0,top
SW3,321.06,-30.78625,0.0,bottom
SW30,129.96,-70.88625,0.0,top
SW31,234.735,-89.93625,0.0,top
SW32,139.485,-89.93625,0.0,top
SW33,239.4975,-108.98625,0.0,top
SW34,144.2475,-108.98625,0.0,top
SW35,229.9725,-128.03625,0.0,top
SW36,153.7725,-128.03625,0.0,top
SW37,244.26,-70.88625,0.0,top
SW38,110.91,-70.88625,0.0,top
SW39,253.785,-89.93625,0.0,top
SW40,120.435,-89.93625,0.0,top
SW41,258.5475,-108.98625,0.0,top
SW42,125.1975,-108.98625,0.0,top
SW43,249.0225,-128.03625,0.0,top
SW44,134.7225,-128.03625,0.0,top
SW45,91.86,-70.88625,0.0,top
SW46,263.31,-70.88625,0.0,top
SW47,268.0725,-128.03625,0.0,top
SW48,272.835,-89.93625,0.0,top
SW49,106.1475,-108.98625,0.0,top
SW50,277.5975,-108.98625,0.0,top
SW51,101.385,-89.93625,0.0,top
SW52,115.6725,-128.03625,0.0,top
SW53,282.36,-70.88625,0.0,top
SW54,72.81,-70.88625,0.0,top
SW55,96.6225,-128.03625,0.0,top
SW56,87.0975,-108.98625,0.0,top
SW57,82.335,-89.93625,0.0,top
SW58,291.885,-89.93625,0.0,top
SW59,79.95375,-147.08625,0.0,top
SW61,53.76,-70.88625,0.0,top
SW62,308.55375,-108.98625,0.0,top
SW63,310.935,-70.88625,0.0,top
SW64,106.1475,-42.31125,0.0,top
SW65,60.90375,-108.98625,0.0,top
SW66,56.14125,-147.08625,0.0,top
SW67,58.5225,-89.93625,0.0,top
SW68,163.2975,-42.31125,0.0,top
SW69,65.66625,-128.03625,0.0,top
SW70,294.26625,-147.08625,0.0,top
SW71,306.1725,-42.31125,0.0,top
SW72,277.5975,-42.31125,0.0,top
SW73,249.0225,-42.31125,0.0,top
SW74,220.4475,-42.31125,0.0,top
SW75,303.79125,-128.03625,0.0,top
SW76,318.07875,-147.08625,0.0,top
SW77,270.45375,-147.08625,0.0,top
SW78,103.76625,-147.08625,0.0,top
SW79,246.64125,-147.08625,0.0,top
SW80,315.6975,-89.93625,0.0,top
U4,191.8725,-28.02375,0.0,bottom
U7,178.285,-56.3675,0.0,bottom
U9,191.085,-56.4175,90.0,bottom
X1,178.685,-64.3675,180.0,bottom
